COUNTRY,ADMIN1,MONTH,total_events,total_fatalities,label,rainfall_mm,drought_index,temp_celsius,poverty_rate,literacy_rate,infrastructure_score,past_conflicts_3mo
Sudan,Darfur,2008-04,6,0,0,78.52514982168785,4.076682387455495,26.749110945483235,0.5682889494126824,0.5754758908096019,0.48248834372795757,2
Sudan,Darfur,2008-05,3,14,1,52.27994848701121,3.7631332871714123,26.507923673219587,0.4486379129833895,0.6455499196370277,0.3968573727251484,1
Sudan,Darfur,2008-06,6,73,1,63.64196491631724,4.085198893045896,28.471979042176162,0.24427319605702297,0.7031012271712691,0.8598810782179322,1
Sudan,Darfur,2008-07,7,18,1,39.28076142786721,3.329282720289386,21.495934948643264,0.5704320965821545,0.7810550942274979,0.4904414257089454,5
Sudan,Darfur,2008-08,9,214,1,68.71895259430944,3.676726609071011,23.656069591940565,0.309782195937376,0.8368106240700919,0.7450485183393536,3
Sudan,Darfur,2008-09,6,7,1,44.761175237298325,1.3588938710415066,24.60667536591488,0.2488488354688279,0.5330625618852779,0.474340635150209,4
Sudan,Darfur,2008-10,5,21,1,57.165825565963516,4.965040181420822,25.636300732374714,0.43902897441269095,0.7626296493955655,0.40714897888882473,4
Sudan,Darfur,2008-11,5,4,1,77.55652062478252,0.9158282724694355,24.360912961589538,0.23730453889980657,0.6906845654551772,0.7814473095392986,3
Sudan,Darfur,2008-12,4,70,1,75.81518624465059,1.0724693719469125,27.99842137575224,0.5147218334908268,0.7390489101772112,0.3333491923819359,3
Sudan,Darfur,2009-01,1,0,0,59.55939854966119,1.4446091590792343,27.244341703388507,0.5202366251566226,0.7034126426445209,0.4991837142213219,2
Sudan,Darfur,2009-02,5,1,1,24.637379345865632,4.876662150532894,31.17859406925413,0.32835098656650463,0.6802772202037821,0.7680490005490604,6
Sudan,Darfur,2009-03,1,0,0,119.85621140121282,4.941442946769531,34.42127747133769,0.6822672109037967,0.5822051184718865,0.6072825129561332,2
Sudan,Darfur,2009-04,6,5,1,94.91717940546272,3.9744687485324874,23.2114492795547,0.6122257933732449,0.6889343649435916,0.7137442905269428,3
Sudan,Darfur,2009-06,3,0,0,74.45349649776597,3.1452879927981687,27.441915641905336,0.25479347894986376,0.5758620552167079,0.34009014433331075,3
Sudan,Darfur,2009-07,3,11,1,44.935924368180586,2.600312875923067,27.43657763462092,0.5742560636695475,0.5178445948110865,0.7498859945793748,4
Sudan,Darfur,2009-08,6,1,1,57.728156765960705,4.853104228434228,26.957405790706012,0.3765373438049172,0.6495297963792088,0.40316424335956874,2
Sudan,Darfur,2009-09,4,0,0,49.13159140446966,3.4781140142912377,23.745526287103495,0.5751442608244794,0.5099822954998017,0.7852224216887131,2
Sudan,Darfur,2009-10,2,10,1,85.27711878192777,4.723650641630151,24.24840766307235,0.6003973961763044,0.7250179852087999,0.6385048321189606,3
Sudan,Darfur,2009-11,2,1,1,65.25005781703668,1.5827539973881195,27.721216835748358,0.2756890280302308,0.5289569813360709,0.7434970908259575,1
Sudan,Darfur,2009-12,5,18,1,44.31672283280334,1.668873961347828,24.16394978007829,0.5309209924189513,0.6750214569147518,0.42769961490914593,0
Sudan,Equatoria,1997-01,1,0,0,50.58489801750436,4.273622970592178,27.477815916501022,0.6313649802446543,0.892057134950091,0.5372553038632701,2
Sudan,Equatoria,1997-03,2,10,1,82.4237628513981,0.7492746029264719,26.262150646363185,0.3616868120253367,0.5039526082475752,0.781241599473036,4
Sudan,Equatoria,1997-04,9,23,1,92.00195693640956,4.729639306480379,27.424973709363847,0.2401641520904822,0.6467418270625194,0.8464826965824144,1
Sudan,Equatoria,1997-05,2,0,0,90.56663126972491,2.5373717733170373,24.1400985886967,0.2136337399695994,0.7693051423843602,0.4359433171781312,5
Sudan,Equatoria,1997-06,1,0,0,75.14064130107955,4.632069392918488,27.47240772700361,0.2550004801983643,0.5635667618479624,0.7760361959818882,1
Sudan,Equatoria,1997-07,2,400,1,54.947502623947265,1.6839639436290654,24.35714224957023,0.20210296064150696,0.7242934566280473,0.3651331070180291,1
Sudan,Equatoria,1997-08,5,5,1,0.0,3.579794520696985,27.482086825970754,0.3634729711964141,0.603276143446249,0.5554491969125925,2
Sudan,Equatoria,1997-09,7,0,0,65.94320047616444,2.4143756098634483,31.01818836731747,0.349664293981224,0.5891074766336903,0.8632317999080434,1
Sudan,Equatoria,1997-10,4,4,1,59.96342482311799,3.134018151227365,27.78295155004821,0.2551706338437091,0.8579934202983808,0.8670818914125025,1
Sudan,Equatoria,1997-11,4,8,1,62.79964192642707,2.521862465695761,27.965611147149172,0.5255589390513988,0.581312191592064,0.47800932122365636,2
Sudan,Equatoria,1997-12,6,8,1,61.07794694066413,4.835578086856807,29.451619552492645,0.6959531789198049,0.6506206843061211,0.4157480439491535,5
Sudan,Equatoria,1998-01,3,75,1,33.47475676101686,3.460526989069586,22.78932496658021,0.6504632074222942,0.5678390019498228,0.38969182227812044,3
Sudan,Equatoria,1998-02,1,500,1,71.14817113702371,1.2565948431315772,32.15676472116904,0.3264252998385274,0.613555095901487,0.5885251521425764,5
Sudan,Equatoria,1998-04,2,5,1,72.644326280637,4.548384609525423,23.83323002216289,0.5849908164857734,0.6172426720489507,0.35524609572967975,1
Sudan,Equatoria,1998-05,4,29,1,73.64677564119319,1.4701486907755217,29.63898299210681,0.6684316316425095,0.6307092095028266,0.5141118314730666,2
Sudan,Equatoria,1998-06,1,0,0,78.93154007146774,1.8580254965042813,29.24072996176897,0.6531821185227742,0.7564267747306901,0.3102066699570861,1
Sudan,Equatoria,1998-07,3,0,0,72.08103289843247,0.5106184901010669,24.29350091548572,0.6422747606556442,0.7970370972446139,0.4556388665905611,0
Sudan,Equatoria,1998-08,4,16,1,51.799411769221784,4.499832598980954,30.026658410300286,0.5932252560887967,0.7042678878124953,0.8401661411374399,2
Sudan,Equatoria,1998-09,1,0,0,58.583263041678194,1.4305601161393149,28.493438299239926,0.3464957380555237,0.7441903923683536,0.5681870359997375,1
Sudan,Equatoria,1998-10,1,2,1,61.82249734506754,1.2945880896569117,32.66993593320677,0.24178153310539613,0.8253074987933284,0.34424726743972756,4
Sudan,Equatoria,1999-02,1,0,0,62.15398898213237,4.60131298997477,27.58013625402388,0.44390967642297763,0.8998242645361676,0.6881020727165394,0
Sudan,Equatoria,1999-04,2,1,1,79.96435311943459,4.0276343120251665,26.67437000543221,0.22739556717816845,0.6826023945374892,0.8733801364146989,3
Sudan,Equatoria,1999-08,2,4,1,72.87337506044982,0.705394607596872,25.455712416245387,0.6992368422675144,0.8745737982370583,0.5780445748834011,2
Sudan,Equatoria,1999-10,1,0,0,101.54686879139906,3.8466225195184034,21.769934185946482,0.3791548415323692,0.6961480372114026,0.6745727163046275,1
Sudan,Equatoria,1999-11,1,6,1,104.12937959769344,4.565165490268954,26.045317305746522,0.6791699591944471,0.8127999009966058,0.8516508040965378,3
Sudan,Equatoria,2000-01,1,3,1,61.5929916522785,0.3925560910537196,26.17230481722337,0.5865604959504578,0.7292892180593227,0.5514596543375765,1
Sudan,Equatoria,2000-02,2,0,0,0.0,4.126074974522865,27.786174547672303,0.40564547684539987,0.8536156900948664,0.6987520834666716,3
Sudan,Equatoria,2000-04,3,0,0,84.73664932254533,2.73710025936528,22.730690667352604,0.2591557063580198,0.6794812806467038,0.5644225645668506,1
Sudan,Equatoria,2000-05,2,0,0,49.19247322025891,3.345987246894003,26.28296336643936,0.318596545172358,0.7783260005188682,0.8772785859154169,0
Sudan,Equatoria,2000-06,1,31,1,43.97032156337986,2.4642716945246845,28.728754176066346,0.5365222880747011,0.6865260876872752,0.602280943783291,3
Sudan,Equatoria,2000-07,1,0,0,52.03109450021266,3.4890154245263933,29.02652902647755,0.6149676016893776,0.8428109605346767,0.8313917368556585,0
Sudan,Equatoria,2000-09,2,7,1,51.06713906370787,0.17048930833376608,21.42055447158802,0.6897202459156588,0.8977474716569531,0.6043190990670024,2
Sudan,Equatoria,2000-12,2,0,0,72.24539620210786,3.8135336161164184,29.11921982595967,0.26608109200685226,0.5973259967703648,0.7010316496769595,1
Sudan,Equatoria,2001-01,1,1,1,28.81128441747549,0.16671848929479205,26.260278260635523,0.27797367269246803,0.6897355852829021,0.5316848923149089,3
Sudan,Equatoria,2001-02,1,6,1,38.445585084167966,2.2764992387367173,26.444967367504336,0.2212197383450732,0.5325026719041548,0.8505330400357347,4
Sudan,Equatoria,2001-03,1,23,1,66.86317108394833,0.7548249656514744,19.906453890432488,0.3301822627510943,0.5563981777655156,0.6881652881930364,4
Sudan,Equatoria,2001-09,1,1,1,72.45888060826616,4.117871386756536,31.48071348767364,0.6105337194056553,0.8716600728982288,0.31194739793014653,1
Sudan,Equatoria,2002-01,15,475,1,72.83083289872025,1.568304545878343,27.530396655033886,0.29912842836545384,0.7174455105963765,0.3093847041097439,4
Sudan,Equatoria,2002-02,6,108,1,44.25927442133402,2.2704677230216626,22.405618720431878,0.47393237494753443,0.6580464068904247,0.7057065110362406,0
Sudan,Equatoria,2002-03,8,300,1,40.4346870146752,2.143753706491558,28.1256047247494,0.42320359900300997,0.7685930117230213,0.36856131736062125,0
Sudan,Equatoria,2002-04,5,13,1,49.86730332424162,3.8625098284235326,28.033435322541074,0.362913121170068,0.7240645153280447,0.72969864761992,1
Sudan,Equatoria,2002-05,4,137,1,64.7974550456945,2.4057217989798776,30.66763245879897,0.509173206727232,0.6154870891868903,0.4932100678705913,0
Sudan,Equatoria,2002-06,2,0,0,89.70954738545099,3.9447916750517305,26.070933692127365,0.45116289466509774,0.5906458025040796,0.6233518068549249,1
Sudan,Equatoria,2002-07,5,213,1,19.051256284584994,0.3675413840133762,27.03598820681576,0.36738158674229104,0.736095900003642,0.4046397525201641,4
Sudan,Equatoria,2002-08,3,106,1,55.58542486083267,0.9579698395149755,25.071576599286278,0.5444254425600024,0.5753062044845619,0.4477330790427867,2
Sudan,Equatoria,2002-09,4,107,1,33.34643117949592,2.7576712482318033,28.793845841978214,0.3399840955192699,0.5556688403088744,0.5621506508067402,2
Sudan,Equatoria,2002-11,1,0,0,26.955146452930208,4.735441623763475,24.64952897497485,0.5215916698972405,0.6273550249868244,0.6992865463332222,7
Sudan,Equatoria,2002-12,2,0,0,79.33913290689634,0.3737892336089016,24.32102844875931,0.6786229341707755,0.8445364252573874,0.3934389819825503,0
Sudan,Equatoria,2003-09,1,0,0,70.89249148998677,0.21542108078432154,26.796607386660238,0.5644759895907582,0.5147277763691316,0.4687698814719875,1
Sudan,Equatoria,2003-12,1,2,1,68.98867031894524,0.7827533746392784,23.322408686088515,0.409199779818164,0.8333065014490757,0.42417744113454037,1
Sudan,Equatoria,2004-02,1,0,0,78.42051679461987,3.2057656443007825,31.806393655617704,0.5737796606012624,0.748389534491984,0.8176045852682716,2
Sudan,Equatoria,2004-03,4,2,1,50.40562206467728,1.9949645833512357,32.78180018322563,0.6046209084000751,0.5161491030227944,0.6888038960774956,2
Sudan,Equatoria,2004-04,4,36,1,51.347249673329436,4.1277618970884316,25.639229743734553,0.3629202334989877,0.7408155665553167,0.5810974421148409,1
Sudan,Equatoria,2004-05,1,0,0,103.71461233445149,0.35966575740682905,22.840214980328504,0.5525661078291443,0.6704077619009546,0.8681658325297699,2
Sudan,Equatoria,2004-06,2,10,1,55.06857891480851,0.9820704340735054,28.009776116706185,0.4171980980367074,0.8364510432421373,0.7414957772358606,3
Sudan,Equatoria,2004-08,1,41,1,74.70264226108182,1.5001320273244785,25.553692446093226,0.6092612408909344,0.8628794842652183,0.859335668207964,3
Sudan,Equatoria,2004-09,2,0,0,60.1276308192663,3.1336504334439264,30.524043397584094,0.34768879758768034,0.6145972644790466,0.6585557761354517,2
Sudan,Equatoria,2004-10,1,0,0,23.034829398431697,3.425863451507736,24.63856021341029,0.6688798350122163,0.813668003622448,0.38283414677472555,2
Sudan,Equatoria,2004-11,1,0,0,19.107419923974632,0.6210164698188692,28.633539667285326,0.4873934686319867,0.6239211317283758,0.705256263867134,5
Sudan,Equatoria,2005-02,5,19,1,48.42031560120191,4.719023544958698,27.34198076817508,0.37665165696785763,0.6182541829355364,0.42089469639411103,0
Sudan,Equatoria,2005-04,1,1,1,81.12202503339978,1.7052206759510458,24.97121546815977,0.409685634355911,0.5770553362819311,0.5075811550006415,0
Sudan,Equatoria,2005-05,1,1,1,75.76583313272008,3.5658438150014153,27.720149485475826,0.3738993066570162,0.7713956113129672,0.6057707602877413,6
Sudan,Equatoria,2005-06,1,29,1,78.28154328448068,2.621038594738494,29.63559767542455,0.27312316792857766,0.6046741916107077,0.3944195892370204,5
Sudan,Equatoria,2005-07,5,16,1,40.25907642127369,1.113790567735533,27.26054555716619,0.23424619844373462,0.6859433368091682,0.312468829709669,3
Sudan,Equatoria,2005-09,2,5,1,92.31744980244628,4.231141615577055,27.291853995378776,0.3608893475691305,0.8248512349902867,0.496251563922419,2
Sudan,Equatoria,2005-11,1,3,1,40.70213399627231,4.091190140959649,24.381649716438975,0.42934522053909496,0.8167651366829569,0.7945894614530713,3
Sudan,Equatoria,2005-12,1,10,1,64.25648797339937,1.9803592695834504,30.432614393712406,0.3809084697180095,0.8421770437181559,0.30922797672496327,3
Sudan,Equatoria,2006-02,1,8,1,59.79295420184527,2.943037928469277,30.13363973442955,0.2069597518336561,0.5644258053216902,0.3656603599167681,1
Sudan,Equatoria,2006-03,2,6,1,56.52252359370827,1.2891284796796987,25.76832243394051,0.4895031229762392,0.7347571049129369,0.784112914042031,6
Sudan,Equatoria,2006-04,2,0,0,86.77184276591214,3.449258143731507,26.627134621551015,0.27240823994547037,0.865935937937079,0.4835110217700145,3
Sudan,Equatoria,2006-05,2,7,1,45.89778959668079,1.545134063102157,31.24266201807098,0.305502639280808,0.5168200345208183,0.8629281086885896,4
Sudan,Equatoria,2006-06,1,2,1,33.00789488576144,4.220393671911174,23.599287536857634,0.26037426714060025,0.8178107091993487,0.528146485795379,4
Sudan,Equatoria,2006-08,2,3,1,60.399909724128385,1.0869255213863716,28.812865174076343,0.4602163650142584,0.5984948856748463,0.7780223574506697,1
Sudan,Equatoria,2006-10,1,3,1,52.00346531426947,0.0740171140923207,25.324158680606615,0.24757964620701006,0.7678614381003896,0.4552739047572928,3
Sudan,Equatoria,2006-11,2,9,1,127.54765838165292,1.3425402098395922,32.33423363025492,0.32817862459195635,0.7869620176116393,0.3370987430493042,1
Sudan,Equatoria,2006-12,1,9,1,73.5301495287995,0.9552624322974335,27.19034018599601,0.42585435880999645,0.8702340633162272,0.8289326914285506,2
Sudan,Equatoria,2007-01,2,8,1,51.813188495627514,2.541432198624621,30.78113555442013,0.2838544425859356,0.703519768969186,0.8563778853897455,1
Sudan,Equatoria,2007-02,1,8,1,38.877768616258265,1.0185164582828814,24.716017954616614,0.4231206808509165,0.8392924432362172,0.724859794793531,2
Sudan,Equatoria,2007-03,1,12,1,22.394231788624303,3.815949353597474,23.254413953027196,0.371367562858696,0.5181272050398485,0.7620406941576873,4
Sudan,Equatoria,2007-05,2,55,1,39.49561828525134,1.2068531900200197,26.297221628396663,0.6302985886848028,0.6682171121029272,0.3042765720551404,4
Sudan,Equatoria,2007-07,1,4,1,62.29883543518263,3.5348408995632785,27.78805037384051,0.5974516063141446,0.6758075714675696,0.7522941105958836,1
Sudan,Equatoria,2007-09,1,10,1,88.54657303189539,2.89235461506862,25.46780495395076,0.6964272917327657,0.7153113903374517,0.5833178321332961,2
Sudan,Equatoria,2007-12,1,0,0,82.43378284775838,4.931249282359421,29.274922278824903,0.4644558664827237,0.692536189907144,0.5716742727685546,1
Sudan,Equatoria,2008-01,3,20,1,64.5818966329276,4.999504885046158,26.370139296568713,0.487698546778775,0.887184608353182,0.6240419522822527,1
Sudan,Equatoria,2008-02,1,12,1,53.53664668595031,4.34763041658665,20.755688514700182,0.6733229240578664,0.5314158283392311,0.4627261297257296,1
Sudan,Equatoria,2008-03,1,10,1,65.37624712824308,3.7999168464937556,28.658435937579004,0.39979610734375925,0.6060066647716504,0.7177731328865413,5
Sudan,Equatoria,2008-04,3,146,1,49.62724005030848,1.9322820700028687,24.352388822558527,0.4778413422540961,0.8874515125798177,0.4773533232162047,1
Sudan,Equatoria,2008-05,3,10,1,94.36727991527752,3.766383635656518,25.915207854970443,0.3895427478627368,0.6781210184836116,0.6351639827804281,4
Sudan,Equatoria,2008-06,1,0,0,56.2161963744984,4.783377685397453,31.659393610618068,0.4729303529490464,0.7284629808549541,0.382156337286921,2
Sudan,Equatoria,2008-08,2,0,0,58.27324283506546,0.1168878769772208,32.31843517236327,0.24038321625876974,0.532410217723383,0.7050453810700805,2
Sudan,Equatoria,2008-09,1,0,0,15.683551499586635,2.689573500988694,25.273519694721564,0.5918970466718656,0.6136203519849615,0.41376765873297927,2
Sudan,Equatoria,2008-10,4,1,1,56.09130306954472,1.089991521942173,28.733359891895518,0.6926399737145219,0.5158606794646063,0.4022483914488515,2
Sudan,Equatoria,2008-12,3,16,1,76.72968275929883,2.7893815793442522,25.343176528732066,0.23287020121977697,0.5550019369951152,0.31456989742162,2
Sudan,Equatoria,2009-01,6,22,1,38.6455484592291,2.3322354487944557,26.139381063304192,0.6005198651157371,0.7533259271152817,0.3730714654618888,3
Sudan,Equatoria,2009-02,5,5,1,44.98559331014374,2.878842907761422,25.182673755304343,0.32086740024751687,0.8054489855413057,0.43954214704735967,2
Sudan,Equatoria,2009-03,5,4,1,75.85422035467329,2.754811107093621,21.826968958810546,0.29877352663849066,0.8480339507599044,0.4333856164136557,2
Sudan,Equatoria,2009-04,7,10,1,30.466855529638934,4.80053519584281,27.285165671201128,0.5466851991367282,0.6005857522184901,0.4966028575669995,3
Sudan,Equatoria,2009-05,3,51,1,81.15602015083837,2.7609305446736805,27.8644961608385,0.22206612427829087,0.6331455366412235,0.3326498508462719,2
Sudan,Equatoria,2009-06,6,15,1,49.35712219653796,4.231160440624336,24.986994764066587,0.43161967362618014,0.727759350976263,0.8611188111119601,2
Sudan,Equatoria,2009-07,7,4,1,52.22863559017594,1.5991014340042327,30.263375134311328,0.20072223295766067,0.5334743453871781,0.37150552760861083,3
Sudan,Equatoria,2009-08,7,55,1,37.52243189748812,2.1905034439552447,25.691759348714342,0.4771970143232369,0.8226873040755577,0.721178327377203,3
Sudan,Equatoria,2009-09,1,5,1,67.56092520855766,2.3520673802240495,25.088364525422957,0.4310408338658116,0.6933168234835276,0.6210439019097206,2
Sudan,Equatoria,2009-10,2,4,1,109.19743970058761,1.3936402166768986,28.57950935432432,0.6577413033403362,0.8862030210778554,0.6316732829484868,3
Sudan,Equatoria,2009-11,2,10,1,75.62994478921264,1.8989513073897761,22.371954030082414,0.5601359513922076,0.546926403610284,0.3633100953124599,1
Sudan,Equatoria,2009-12,10,28,1,42.71429476118928,2.992565397333876,29.720037095108417,0.26300308593947064,0.5533161523767591,0.44592896529687587,2
Sudan,Kassala,1997-01,2,50,1,82.71241170982952,2.900938816522662,25.793492527816912,0.37726997987597366,0.6394309136468286,0.7679287766811353,6
Sudan,Kassala,1997-03,2,35,1,53.66640908131501,3.1821767228674025,29.96785822918227,0.6657898848394059,0.5827048797514754,0.5782118749627534,0
Sudan,Kassala,1997-04,1,0,0,87.4896996285512,1.7590895771007053,30.864391577487467,0.5626670736370448,0.778636059517703,0.5742406903722345,1
Sudan,Kassala,1997-05,3,2,1,76.13352804328726,1.5791574757652853,28.920460327071424,0.4971375574931445,0.8787241830379748,0.6275470775736807,1
Sudan,Kassala,1997-06,1,0,0,1.137168690565332,3.0580894137708152,24.564080121815067,0.4795357953934508,0.5359618039820468,0.5602835331055394,1
Sudan,Kassala,1997-07,1,0,0,39.91840734089945,0.6643087421376248,23.247504880546785,0.39904923320193864,0.5968945332449884,0.7836815586368617,0
Sudan,Kassala,1997-08,2,2,1,78.8877044567078,1.2651577176606998,22.69778200999429,0.49260073133448873,0.595159259213058,0.7492231187332274,4
Sudan,Kassala,1997-09,6,40,1,63.03314544290035,0.21063868476497605,30.308732105103932,0.5858322074337952,0.7036292255848849,0.49020253011670756,1
Sudan,Kassala,1997-11,1,97,1,39.52488104584299,0.36305426298040067,26.59559966339945,0.26376883817818375,0.6808101769595198,0.7872486678730217,1
Sudan,Kassala,1998-01,6,35,1,47.32820969012374,1.2169163963030445,25.202334616407455,0.6849153198240623,0.7907464824903288,0.611163858076751,2
Sudan,Kassala,1998-02,5,102,1,21.87526759821239,0.09764640148459514,26.603753545383324,0.31968243454448725,0.7930524883297566,0.6766420999419763,1
Sudan,Kassala,1998-03,1,25,1,58.23253424947208,1.2270529604373075,30.241863626862504,0.4238713407186875,0.7291017853822457,0.8197054991356894,3
Sudan,Kassala,1998-05,1,10,1,104.21379452031529,3.27488161531013,29.33621935607865,0.211357812323891,0.7364089036768049,0.5855959495472434,4
Sudan,Kassala,1998-06,1,3,1,76.09866781464652,0.3055353923446652,28.315518467126566,0.47517296147924265,0.8369265559545871,0.7537562175317147,1
Sudan,Kassala,1998-07,1,91,1,103.80834002376847,2.183683388973205,28.913658172279217,0.39093342363081185,0.6587745751009767,0.6768524154630267,2
Sudan,Kassala,1998-08,2,19,1,77.6479417957996,4.5655439345977475,27.540517066490846,0.3248779361364992,0.504937179318431,0.5560469647785297,1
Sudan,Kassala,1998-10,3,20,1,80.54958686705383,3.9564241446270048,27.906339171889275,0.6927621268911779,0.585212115501103,0.7734290198267715,5
Sudan,Kassala,1998-11,1,0,0,99.48157375490047,1.527187511474286,27.66307569345314,0.4140705713361372,0.5141448442752898,0.36309547072213155,1
Sudan,Kassala,1998-12,1,0,0,67.54526518684453,4.624027395958235,26.99981626311734,0.40714818179694856,0.6573984891196181,0.6487321303848889,1
Sudan,Kassala,1999-01,2,50,1,56.2554535698624,1.6482324837386242,29.260121651493844,0.4315516322404881,0.6431342501718673,0.32784645442347327,1
Sudan,Kassala,1999-02,1,0,0,80.65315033244025,0.36257748168781245,28.083846318601186,0.25807688953308067,0.5394519738138381,0.39370147665280397,1
Sudan,Kassala,1999-03,6,44,1,89.0768047424377,4.970279783840567,24.357854906679126,0.3965480549074726,0.8020102363469861,0.6593241824466796,3
Sudan,Kassala,1999-04,4,16,1,50.40070714575582,4.350112635945859,28.58662315656796,0.36820212955278064,0.7212242936022412,0.48456401795966997,2
Sudan,Kassala,1999-05,4,90,1,45.56861835319941,2.329663916505462,27.741741199137913,0.4325622293812772,0.5902806822793657,0.45748499324780734,2
Sudan,Kassala,1999-06,2,10,1,62.777120648617604,3.3318826209620194,28.834240406745298,0.6283105834206411,0.803650430346244,0.8735032152416722,1
Sudan,Kassala,1999-08,1,4,1,76.62997733863324,3.356140389283351,26.687379259154916,0.2963926972795534,0.7671724768167982,0.5195433737332638,2
Sudan,Kassala,1999-09,1,26,1,75.96182097323123,0.9724111536523017,29.435220941301473,0.5038696628598113,0.5766380559195516,0.6388448821354838,2
Sudan,Kassala,1999-10,1,0,0,31.516647996248018,1.0002431657681616,26.81577434740153,0.21881854487596408,0.8931553322558445,0.6205492627667213,1
Sudan,Kassala,1999-11,1,5,1,98.23212134126643,2.347903516759129,29.171639059801635,0.3583962510500105,0.5709704263422108,0.33721105388279,3
Sudan,Kassala,1999-12,3,57,1,47.17670141206299,4.55786570068849,25.630585452148466,0.43632880954634623,0.8086801055833135,0.704565443016302,9
Sudan,Kassala,2000-01,1,1,1,54.69870006222841,0.049968874292853904,25.838237837703144,0.23713957539877822,0.8873145932440445,0.6077407918025233,2
Sudan,Kassala,2000-03,1,0,0,41.94691280024361,3.9125281797467966,28.806157569630372,0.4719839673117504,0.7902008720846659,0.5288502700789568,1
Sudan,Kassala,2000-04,1,0,0,113.96657671874175,0.2876339185732707,26.004679818765766,0.35516281053604004,0.7663108277400729,0.33961008963975625,1
Sudan,Kassala,2000-05,1,0,0,64.84141340575934,2.391110574415589,33.61734808424448,0.6964050067961564,0.8613285787274951,0.4758083909920287,3
Sudan,Kassala,2000-08,5,62,1,42.9804983863687,3.1893641653673823,28.69933496033708,0.5154847510928356,0.6076528775542689,0.8304572254835996,1
Sudan,Kassala,2000-09,1,1,1,77.27847099924892,3.433796335412324,27.074770458462602,0.3220875980078587,0.6108623001863274,0.40422682398448145,2
Sudan,Kassala,2000-10,1,0,0,75.38271558620066,0.2923963180795569,29.45970233027655,0.2513366227237678,0.7564641554817553,0.43160018385097254,1
Sudan,Kassala,2000-11,2,8,1,56.24545952840232,2.093018086919841,25.55795877007045,0.22035988968576975,0.8528551118766192,0.42317641864186284,0
Sudan,Kassala,2001-05,1,30,1,76.81213425566767,2.919186302511623,29.769044457699053,0.2453866321876058,0.746949659345427,0.8344828915541003,1
Sudan,Kassala,2001-06,1,7,1,43.49416078338271,0.33022768653003465,29.6857056499906,0.5400297635144666,0.890819502523805,0.7199972896309961,0
Sudan,Kassala,2002-02,3,3,1,50.141634501014956,0.6754727829765489,30.76060217333865,0.62749613799717,0.589160923746701,0.8291058378328813,2
Sudan,Kassala,2002-03,2,0,0,19.79566690867874,3.3182449475201925,25.677571405954268,0.27836655735553895,0.8303518411430852,0.8482478999260998,2
Sudan,Kassala,2002-04,2,8,1,33.520978315608744,2.6081909829532584,23.331800237586766,0.4010672267763772,0.8709054593004735,0.8567805210959338,0
Sudan,Kassala,2002-06,2,9,1,96.15261611341371,0.8091433063414527,25.169536082392355,0.37711767159794574,0.6708009591809697,0.5914293677004268,1
Sudan,Kassala,2002-08,1,0,0,92.82857255444628,2.676196684573667,26.15510845208176,0.5222590455940364,0.884793010692932,0.5857343106351378,1
Sudan,Kassala,2003-02,1,2,1,61.31577297297925,4.563461867222079,32.001634802555266,0.29133894086183476,0.5808590481822317,0.7973537041540601,2
Sudan,Kassala,2003-03,1,1,1,93.25862894379675,0.07793792387681964,33.585036087383244,0.6766596552237556,0.8811335733051027,0.499156004491188,3
Sudan,Kassala,2003-04,1,1,1,56.798510267833905,3.213168867429273,28.033986913931948,0.5642781909453282,0.8611232237822743,0.31332667771195416,10
Sudan,Kassala,2003-05,1,1,1,55.13179394864184,0.36825217302670965,27.028171824055796,0.6775359394423226,0.5264583488651027,0.4989286302091923,3
Sudan,Kassala,2005-03,1,2,1,61.130212969311124,0.03224721482350423,25.950276508577367,0.3386846224766832,0.7085326432089746,0.7298101982432065,0
Sudan,Kassala,2005-11,1,0,0,57.50156809352869,0.753272443303169,29.474071050632602,0.49385781892927777,0.7115356205988228,0.37416843096724156,0
Sudan,Kassala,2006-03,1,0,0,55.69607352879639,2.1145331592695964,33.56574417597455,0.5661339685551677,0.5227893707599309,0.7708685147393457,1
Sudan,Kassala,2006-11,4,20,1,82.86796214299105,4.011719994909765,32.35755267356481,0.5554781113838669,0.5158124640429917,0.7892845904677495,1
Sudan,Kassala,2006-12,2,12,1,63.002713079124064,1.4089274830227931,30.413929837817502,0.21067304971418177,0.5020387123258163,0.36054741962060555,2
Sudan,Kassala,2007-03,1,0,0,74.24963528867609,3.128366061943793,30.36990759334157,0.6991445817449424,0.7098035373675594,0.3587035718696591,1
Sudan,Kassala,2008-09,1,0,0,80.62761050554661,2.055783189776533,29.496929658762344,0.6640299863843925,0.6855262415876664,0.41928728791977027,2
Sudan,Kassala,2009-05,1,4,1,67.76371591309467,1.1716589598300398,26.858128062874396,0.25987604063630537,0.8761840774225564,0.5138336359525193,0
Sudan,Khartoum,1997-01,1,0,0,40.594573481835226,2.5712355714142934,24.79035533237761,0.47178338714758516,0.6369225263432404,0.6196401411579731,2
Sudan,Khartoum,1997-02,1,0,0,32.94268222071922,3.987322451863116,26.937557732016177,0.35727822765970807,0.7632909582125402,0.5913251988324644,1
Sudan,Khartoum,1997-04,2,7,1,62.9756126961461,4.162461850280721,28.26701880639406,0.6394470079621433,0.5030253658562429,0.8119010923152319,0
Sudan,Khartoum,1997-07,2,0,0,56.57487390350131,4.232597659386183,22.639098303845117,0.548759815294077,0.7654153783200921,0.385339192246062,1
